arch,code_hash,ithemal-og_cycles,llvm-rthroughput_cycles,reg_cycles,tsf_cycles
haswell,498b44242885c089442428,100.000000,1,101.1702,98.9595
haswell,498b4424304883e0f0488b184889df,100.000000,1,118.0446,104.2309
haswell,498b442430a801,55.000000,1,55.3597,52.5589
haswell,498b442430c744241000000000,100.000000,1,100.0842,99.2225
haswell,498b442438488b7c2408488b304883c650,150.000000,1,146.8735,153.1185
haswell,498b442438f6404608,99.000000,1,98.3507,98.5332
haswell,498b4424404c89ff4889842450020000,98.000000,1,101.1703,99.3297
haswell,498b4424404c8b7c245048898424b0000000488d8424b00000004889c74989c64889442440,230.000000,1,215.5051,211.4475
haswell,498b442450498b7c244831f6488d14c500000000,122.000000,1,107.9412,104.0479
haswell,498b44245083782040,99.000000,1,98.2457,98.9975
haswell,498b442450a802,55.000000,1,55.3597,52.5589
haswell,498b4424684889d9be050000008b10,100.000000,1,116.9336,101.1817
haswell,498b4424688b30410fb6850d01000039f0,148.000000,1,148.5892,170.4786
haswell,498b4424704183ed01488b7424104489ea488b1cd04c89f24889df,199.000000,1,189.3784,175.9816
haswell,498b4424708b34244d89ee8b5020488b40088d0c168b742418488d0c8901f2488d14920fb674d017403874c817,399.000000,1,372.0918,388.7621
haswell,498b4424784889da4c89e6488bb8b8000000488b07,149.000000,1,168.2941,98.8984
haswell,498b4424784889de488bb8b8000000488b07,156.000000,1,152.8926,98.0816
haswell,498b4424f841ba40000000488db8000200004889fe4d85db,148.000000,1,130.6467,128.4299
haswell,498b4424f84889c64c3b2c0e4889f8,132.000000,1,113.9629,100.9262
haswell,498b45004889da488b7424084c89e7488ba808010000498b0424,198.000000,1,211.0090,179.8135
haswell,498b4500488b75a8488b7da0488945b8,151.000000,1,162.5386,159.2748
haswell,498b4500488b7c2410498906498b4508498946084d89ee4983ed10498b6d084d8b6500,250.000000,1,341.0238,305.1014
haswell,498b4500488d78e84839df,100.000000,1,86.4858,97.8879
haswell,498b4500492b074889c731f648c1ef3f4885c04889fa,235.000000,1,182.2097,215.7451
haswell,498b45004939060f94c0,97.000000,1,130.7842,99.4928
haswell,498b45004983c708498947f84983c5084d39ec,151.000000,1,157.3138,128.0352
haswell,498b4500664181e700f0488b00488b5030498b4508488b78204889542420,481.000000,1,288.8631,289.6058
haswell,498b450080780810,99.000000,1,98.1807,98.9208
haswell,498b4500c68424d000000001be01000000c68424d100000001bf400000004c8dbc24e0000000488b40104c8b30c68424f000000001c68424f100000001,399.000000,1,437.1188,386.9027
haswell,498b4500c7451000000000c745140100000048894500488d451848894508458b45104585c0,399.000000,1,453.9554,417.1469
haswell,498b45084889c34883e3f8a804,124.000000,1,113.5209,109.3897
haswell,498b45084c8bb8100100004d85ff,96.000000,1,98.0353,98.8925
haswell,498b45088b542438be9d000000488b4c24504c895424684889c74889442458,200.000000,1,233.1454,209.9138
haswell,498b4508a807,74.000000,1,55.3594,52.7931
haswell,498b45104889842470010000488b542440488b742450488b7c2448,199.000000,1,218.9047,187.1617
haswell,498b4510498b55184c3b6818,147.000000,1,150.2760,156.4646
haswell,498b45104d8b65084c8b7d084c8b6d1048c74424200000000048c7442428000000004889442410488d44242048c74424300000000048894424180f1f40004d39fd,501.000000,1,481.2946,458.4474
haswell,498b45184489b8d80000004d85e4,97.000000,1,105.8155,99.0241
haswell,498b4520483918,100.000000,1,98.5862,98.9487
haswell,498b45204889da4c89f94c89e64c89f749894728,149.000000,1,157.7586,171.5330
haswell,498b45204963d44889df488b74d008,98.000000,1,118.1802,100.1948
haswell,498b45204963d7488bbd48f5ffff488b74d008,149.000000,1,152.7148,156.1075
haswell,498b45284531e4488dbc247001000048897c2478448a204c8b7008488d842430010000c784243801000000000000c7842448010000000000004889842470010000488d842440010000c78424580100000000000048c78424300100000000000048c7842440010000000000004889842478010000488d84245001000048c7842450010000000000004889842480010000498b4520488b4828488b28448b78088b403048894c24504989c84889ee31c94189c14489fa89442460,1214.000000,1,492.3102,599.0651
haswell,498b4530493b4538498b7548,149.000000,1,149.4525,156.3280
haswell,498b45304c8b2428498b9424f8020000448b72204585f6,237.000000,1,194.3845,208.8970
haswell,498b4538488b40504885c0,99.000000,1,97.7562,98.8970
haswell,498b454080b8a802000000,95.000000,1,98.2448,99.0225
haswell,498b4558488b88902500008b5108f6c2a0,173.000000,1,147.3512,161.2199
haswell,498b45684c8b8424e8000000b900000000488b1424488b7008488b45384c894424784881c64002000041f6402e0448894424484889c7,335.000000,1,374.6360,372.7976
haswell,498b45704d8b75684c39f0488985c8faffff,110.000000,1,123.4284,150.7114
haswell,498b457080b83101000000,98.000000,1,98.2448,99.0225
haswell,498b45788b501085d2,106.000000,1,99.1394,98.9571
haswell,498b45e08378e802,99.000000,1,98.2448,99.0225
haswell,498b460848899c24a00000004889de488ba8c0020000488b45004889ef4c8d6d40,205.000000,1,200.1688,188.8985
haswell,498b4610498d4e104889ca4839c8,97.000000,1,107.8189,100.4141
haswell,498b4610f6401820488b4308,149.000000,1,148.0077,155.6550
haswell,498b4618488d7b20be0100000048894318,588.000000,1,118.3706,108.2073
haswell,498b46184989c548894424384983e5f8,99.000000,1,131.2910,100.7854
haswell,498b46200fb6b424e0000000488bbc24e8000000488b108b400848c1e00448034228403a304c8b4008,483.000000,1,381.1290,468.2994
haswell,498b4620488b7c24284c89e64889842430010000,123.000000,1,123.3088,104.9072
haswell,498b46204963dd4c89e7488b44d808488b30488b5008,241.000000,1,223.7151,206.3749
haswell,498b46204d8b7618480fafc8,398.000000,1,99.5851,48.3678
haswell,498b4628488b7424084889462849894628,497.000000,1,174.1809,99.1468
haswell,498b4628493b4648,98.000000,1,99.5051,98.9378
haswell,498b46284c8d6c24304c89ef8d48ff498b4620488b04c848894500498b7620498b46284c8d742440c744243800000000c744243c080000004c89742430488d14c6,405.000000,1,482.8007,471.5002
haswell,498b462883c501480faf14c84901d7,299.000000,1,128.7025,99.3463
haswell,498b46304489fa4c89e7488b1cd0,98.000000,1,117.1707,101.7246
haswell,498b463049394530490f4d45304889433049837e38ff,898.000000,1,227.7795,621.6519
haswell,498b4630498d56304989d24839d0,97.000000,1,107.8804,100.2090
haswell,498b46384c8b7b08803800,149.000000,1,149.0619,153.9605
haswell,498b4658488bb8680200004889fe,99.000000,1,97.1935,48.7247
haswell,498b4668660f1f4400008b5008488b004889442430418b442408413b44240c4889542438,248.000000,1,337.6332,310.1215
haswell,498b4678488d5424304889d94c89f6488bb8b8000000488b07,160.000000,1,186.1762,88.1504
haswell,498b46d048894424184889e848d1fd83e5034883e0f883fd0148890424,217.000000,1,280.1420,213.7452
haswell,498b47084883e0f0488b000fb6401083e0fd3c0d,199.000000,1,177.6811,195.5049
haswell,498b47084889c24883e2fea801,124.000000,1,113.9693,111.9899
haswell,498b47084889ef48898424c0000000,99.000000,1,101.1826,99.4219
haswell,498b4708488b6bd04c8d6424704c89b424c00000004c89a424d00000004889442428488b44241848898424d8000000488b45084885c0,396.000000,1,458.2762,398.4540
haswell,498b4708488b7838,99.000000,1,97.9640,99.0416
haswell,498b4708488d500849895708,596.000000,1,101.4080,100.1696
haswell,498b4708498906,99.000000,1,91.9046,99.2985
haswell,498b4708498b3f31f64983c730488d14c500000000,136.000000,1,131.4893,132.0927
haswell,498b47104889034d8b5738498b3a488d570149895720498b4a08448b69044c39ea,275.000000,1,308.5388,317.4397
haswell,498b47104889442440488d4424404889442420418b45184d8d651083f84089442458,298.000000,1,300.6738,322.2296
haswell,498b4710488b30807e080b,160.000000,1,148.4094,155.4137
haswell,498b471831d24885c0,99.000000,1,88.5986,98.6585
haswell,498b4718488b48688b407885c0,183.000000,1,147.4931,164.5069
haswell,498b47184c8d8c24c000000048898424c00000004c8da424f0000000488d9c24200100004c89ce4c89e7,261.000000,1,197.8574,207.9773
haswell,498b4720488b40086683781800,162.000000,1,148.1964,164.5273
haswell,498b4720be23000000488b004c8b78384983c7704c89ff,1399.000000,1,166.3510,152.2931
haswell,498b472848894424404883e0f0488b38488b47084883e0f0488b000fb6401083e8043c01,366.000000,1,314.4369,350.8323
haswell,498b47284c8dac24a00000004c89ef4889c148894424504489f0488944246848c1e0044801c8488b50080fb60048899424a8000000888424a0000000,399.000000,1,477.8177,422.0112
haswell,498b47304c8d8570ffffff31c94c89fe4889df48c78570ffffff00000000488b50104c8b7008,233.000000,1,255.5957,210.3631
haswell,498b4738a804,74.000000,1,55.3598,54.4848
haswell,498b4748488bb8002b0000488b07488b40e88b740758,394.000000,1,241.1296,98.4416
haswell,498b4748488d4c247041b8010000004889de4c89ff4c8d742478488b90582f0000,205.000000,1,188.0638,194.2101
haswell,498b47584889c14889442418498b47504839c14889442420,197.000000,1,197.4210,207.8551
haswell,498b4758488b80902500004885c0,97.000000,1,97.7574,98.9292
haswell,498b47584c89ff488b80902500008b700881ce00008000,176.000000,1,163.5686,160.0086
haswell,498b47704c8b5c243831c94c8b5424404c8b4c241831d2488b74242031ff48894424084c8934244c89a424a00000004c899c24a800000048899c24d00000004c899424d8000000,600.000000,1,490.6544,319.1761
haswell,498b47e8493945d04c896424284c8b642430,146.000000,1,172.9651,153.0363
haswell,498b47f8488b4c24104c89ff488b742428ba0100000083e003480b442448498947f8498d474848895d0841c747400000000041c747440400000049894738,696.000000,1,483.6203,842.2474
haswell,498b4810498b58184889481848895820,199.000000,1,175.7057,99.0332
haswell,498b4c24084881f9a0708e00,73.000000,1,55.0928,48.1246
haswell,498b4c2408488d70084889c7488b41204839f0,132.000000,1,140.1263,129.9258
haswell,498b4c24084c8b5120,98.000000,1,97.9531,47.3505
haswell,498b4c24088b93980b00004c8da424c00000004989e94189c04c89ee4c89e74c893c24,239.000000,1,210.3742,211.3023
haswell,498b4c24204c8b70b8488b09483948e80f94442437488b442428488b7c24404889442470,299.000000,1,353.1862,393.6494
haswell,498b4c2428498b542420488b7308488b3b,199.000000,1,195.6293,198.3616
haswell,498b4c24e80fb641103c36,99.000000,1,98.7933,99.6275
haswell,498b4c24f8,49.000000,1,48.7580,47.3521
haswell,498b4d00488d50084c8b6424604839d548894c2468,132.000000,1,141.3324,146.6847
haswell,498b4d00498b1424488b0cc148090cc24883c0014839c6,250.000000,1,187.5656,670.3289
haswell,498b4d084839f9,49.000000,1,55.1839,48.2930
haswell,498b4d10498b55084883e1fc488911498b75084885f6,216.000000,1,186.1595,205.3021
haswell,498b4d184c89f24c89e64889df,119.000000,1,106.0954,102.4039
haswell,498b4d50498b5558,99.000000,1,97.9598,98.5100
haswell,498b4df0458b7424fc4d8b45f8488b7b484885c9,198.000000,1,194.3261,212.5825
haswell,498b4e08488b8598feffff498b36488b9590feffff488bbdd8f6ffff48c785e8faffff1600000048898dc8faffff488985d8faffff4889b5c0faffff488985f8faffff488db5c0faffff48898de0faffff48898518fbffff488995d0faffff488995f0faffff48899510fbffffba0700000048898d00fbffff48c78508fbffff0300000048898520fbffff48c78528fbffff03000000,1400.000000,1,492.3785,1330.4878
haswell,498b4e084c8bb9100100004d85ff,98.000000,1,98.0342,98.7880
haswell,498b4e184983461802440fb701678d4aff31d1c1e90f410fc841c1e80f670fb689b0943f014181e8ffff0000f7d983c10741d3e04401c283e7014189977089000041894604,1187.000000,1,491.6354,624.8868
haswell,498b4e184c8b8560ffffff4885c9,99.000000,1,98.2341,98.9444
haswell,498b4e284c89fa4889c6488d7928,100.000000,1,106.5231,97.7713
haswell,498b4e60438d442d0048980fb70401498b4e5066c1c00866412346180fb7c08b34010fce,398.000000,1,320.3746,349.2408
haswell,498b4f084889c6488bb9a0000000,98.000000,1,101.6570,99.1241
haswell,498b4f10488d84243001000048899c24300100004889c64889442430488db9c0000000,216.000000,1,196.5140,207.6679
haswell,498b4f18b80100000089cf48d3e083bc2468010000404889c248f7d2,298.000000,1,210.9331,318.8383
haswell,498b4f38498b57404839d1,98.000000,1,98.3445,99.7602
haswell,498b4f484885c9,50.000000,1,55.1137,48.4659
haswell,498b4fe880791010,98.000000,1,98.2391,98.9847
haswell,498b5108498d71084885d248895708,500.000000,1,116.2073,105.1146
haswell,498b51684885d2,49.000000,1,55.5214,48.8688
haswell,498b51f848830201488b73184a8914d64983c2014983791800,598.000000,1,229.6314,617.5338
haswell,498b5424084889020fb6451083e8253c11,142.000000,1,155.6105,140.1074
haswell,498b5424084989c6488b0a4c8b42084c39c1,176.000000,1,156.9438,159.1850
haswell,498b542408498b4c24104981442458c0000000488d423f4829d14883e0c04829d0488db0c00000004839ce,600.000000,1,247.2208,371.5250
haswell,498b542408498d4c24084885d249895608,598.000000,1,116.1871,106.3775
haswell,498b5424084c89ff,49.000000,1,52.7200,48.8625
haswell,498b5424104839ca,48.000000,1,55.3566,48.0316
haswell,498b5424104839da,49.000000,1,54.8237,48.0472
haswell,498b5424184885d2,48.000000,1,55.5216,48.3014
haswell,498b542418492b542408488b7d08488d0c1031d2488d440bff48f7f3480fafc34829c889c6,4257.000000,1,278.8896,1333.5652
haswell,498b54242089c0488d14c2,100.000000,1,85.2541,82.4753
haswell,498b542428488b0b4889ee4889df48890cc24183442430014983442418018b5424284429ea,1549.000000,1,306.3329,616.7108
haswell,498b542428488b4d00498b7c2438488b92b80000008b717081e6ffffff7f4885ff448934b2,320.000000,1,265.3529,310.2446
haswell,498b542438492b54243048c1fa034889d0,104.000000,1,111.6126,101.0429
haswell,498b5424484989c7448b4c240848c744246800000000488d826008000044894c24604885c04889442470,297.000000,1,320.4985,329.6504
haswell,498b5424504885d2,48.000000,1,55.5216,48.3014
haswell,498b5424700fb708488d72084885d20fb7d1490f44f1488d1452488b3e488b7630488d14d78b521089d783e20fc1ef040fafca4c8d347e89cd6641032e0f1f004983c602,597.000000,1,489.9830,610.4429
haswell,498b5424f8,49.000000,1,48.7587,47.4581
haswell,498b55004889de4889ef4889d04883e0f0488b40084809c24883e0f883e2074809c2,297.000000,1,334.9297,273.1576
haswell,498b5500488b44245089c94883c318488914c88b4c24584883c1014839dd894c2458,596.000000,1,290.2851,284.9265
haswell,498b5500488bba080200004c8d04cf4d8b04c04d85c0,179.000000,1,145.4520,165.2233
haswell,498b55004989c00fb64a1080f927,97.000000,1,117.5796,101.9501
haswell,498b5500498b4508488b75e84839c2,150.000000,1,147.3351,153.8697
haswell,498b5500498d4424184d896c242049895424184889420849894500488db424c00000004c89e7,437.000000,1,441.9962,379.3321
haswell,498b55084889c5488b4a08488b024839c8,178.000000,1,157.1616,159.5568
haswell,498b5508488b7b484531c04c89c9be05000000,128.000000,1,122.2460,126.1488
haswell,498b5508498d45084883fa01,100.000000,1,86.9376,97.8871
haswell,498b5518488b7424304c89e7,100.000000,1,97.1026,99.5974
haswell,498b5518498b7510498dbf68010000,97.000000,1,97.0576,99.2239
haswell,498b5520488b42500fb748186683f90a,165.000000,1,148.0411,169.2556
haswell,498b55204c8b326641817e18cb00,386.000000,1,148.4030,149.0150
haswell,498b5528,48.000000,1,48.7564,47.4140
haswell,498b55384889d04883e0f883e204,97.000000,1,119.5788,65.7313
haswell,498b55404c8b7828498b45384839d0,148.000000,1,147.3345,163.0659
haswell,498b55484885d2,49.000000,1,55.5213,48.2733
haswell,498b5578418b8d8c0000004889dd0fb6b28001000048d3f883e80189442460408874242889c6489848c1e00348894424504889d84883c01085f64889442420,599.000000,1,491.5918,552.2293
haswell,498b55d00fb6521c83e27f83fa19,112.000000,1,116.9191,104.3041
haswell,498b56084883baa002000000,98.000000,1,98.2339,98.7904
haswell,498b56084883e0fe498dbe601a000041b9010000004889e94889024d8b46104889da48c7042400000000498b36,759.000000,1,328.1668,251.7351
haswell,498b56084c89f7,50.000000,1,52.6452,48.8504
haswell,498b56184c89c04839f84a8b142a488b7218,171.000000,1,168.0609,157.8923
haswell,498b5620488b52280fb74a186683f90a,167.000000,1,148.0158,158.1074
haswell,498b5620498b46104889d148d1f94839c8,144.000000,1,129.8111,132.9955
haswell,498b56384889c5498b46404839c2,98.000000,1,114.0347,101.3328
haswell,498b5678488b7424184883e0f0488b4008488b14324883e0f0488b00488b52304883e2f0488b52084883e2f0483902,1201.000000,1,396.7210,488.7882
haswell,498b567889c048c1e006480342084889431041804d0304488bb424e00000004885f6,598.000000,1,257.4198,664.4984
haswell,498b570831c04c897c2430f6c208,103.000000,1,123.9595,103.9597
haswell,498b57084889d94c89ef,78.000000,1,84.5473,78.1204
haswell,498b5708498b3f4531c041b9010000004c89e94889c6,153.000000,1,144.5742,146.2595
haswell,498b57084c397a10,97.000000,1,98.2179,98.7427
haswell,498b5708c7442408000000004989e84c892424498b76f84d89e989c14889df,237.000000,1,245.9834,209.6302
haswell,498b57104885d2,49.000000,1,55.5216,48.5884
haswell,498b5710b9010000004885d2,99.000000,1,86.7687,98.4162
haswell,498b57204c89e64889c7,78.000000,1,84.5791,76.8211
haswell,498b57388b421c85c0,106.000000,1,98.6802,98.6394
haswell,498b57484989d44983e4f8,101.000000,1,92.6395,99.4660
haswell,498b57688b74241c4889ef,101.000000,1,97.0765,99.5033
haswell,498b5c2408498b2c24,99.000000,1,98.0619,47.3573
haswell,498b5c2438488b7b78488d83880000004839c7,118.000000,1,108.3738,106.5583
haswell,498b5c24504d8d6c24504c39eb,99.000000,1,85.9424,97.5013
haswell,498b5c2458488b03483da0dd4f00,96.000000,1,98.1139,99.5322
haswell,498b5c246889c2488d1452488b7b0848895c2420488d14d78b4a10488b533889ce83e10f0fafc1c1ee04488d147266894424080fb70266014424084883c2024889542418,1473.000000,1,491.8247,321.0392
haswell,498b5d0031c9488b7b204885ff,117.000000,1,115.4198,102.6591
haswell,498b5d00498bbea80100004889ee4889da,105.000000,1,106.7511,99.6703
haswell,498b5d184c8b7424204889de4c89f7,100.000000,1,106.7576,100.0210
haswell,498b5e0841c7866c7900000000000041c7866879000000000000f6435180,196.000000,1,206.4868,208.2390
haswell,498b5e084d8d6608498d4558c784248000000000000000c7842484000000080000004d8d5d4848894424784989c24c8d7c24284c39e3,335.000000,1,372.5191,331.8991
haswell,498b5e20488dbc24600b00008b4308488b1348c1e004480342280fb610488b400848898424680b0000889424600b0000,388.000000,1,396.4284,340.2613
haswell,498b5ff84885db,50.000000,1,53.9342,48.6391
haswell,498b6c24e8418b46144c8b6d0025ffffff0f83f8034d8b7d18,194.000000,1,194.3375,214.5578
haswell,498b6d004883e5f8,48.000000,1,61.9811,49.0731
haswell,498b6d08,49.000000,1,48.7600,47.6304
haswell,498b6d084889c348817b08605c8e00,99.000000,1,101.9962,98.7365
haswell,498b6d684989c6488b7d6040f6c701,99.000000,1,113.7934,99.9152
haswell,498b6e204c8b6320488d542450498b7f484889e84883e0f0488b40084809c54883e0f883e5074809c54c89e04883e0f048896c24704889ee488b4008c744245000000000c7442460000000004909c44883e0f84183e4074909c44c89a42480000000,627.000000,1,492.3315,564.0536
haswell,498b6e684989c4488b5560f6c201,99.000000,1,115.0108,101.6614
haswell,498b6ff84d8b65004889ef,99.000000,1,97.2450,99.3227
haswell,498b70e8493b71e8,96.000000,1,99.3387,98.9187
haswell,498b7108488b7c24684c899c2488000000,106.000000,1,121.9919,100.5864
haswell,498b7120660f1f440000488b04d64885c0,104.000000,1,113.1715,104.3854
haswell,498b71d04885f6,49.000000,1,54.7878,48.5170
haswell,498b7424284889c7,49.000000,1,52.5440,49.1382
haswell,498b7424304c89ef,48.000000,1,52.6502,48.6774
haswell,498b7424e0,49.000000,1,48.7538,47.3676
haswell,498b74dd184889cf4c8b7e104883c6244c89fa,134.000000,1,138.2701,126.3521
haswell,498b750031c94d89f04c89fa4889df,161.000000,1,130.4467,155.2418
haswell,498b7500483b37,99.000000,1,100.9341,98.8240
haswell,498b75004889df488b4c24084989c64829f748c1ff024989fa4b8d14bef30f10014989e84889d183e10f48c1e90248f7d983e1034839e9480f47cd4883fd06,606.000000,1,475.1005,379.8981
haswell,498b75004d8d46104c89f74c8945a04c898560ffffff4889f249035508,201.000000,1,252.3403,321.1635
haswell,498b7510,49.000000,1,48.7515,47.3215
haswell,498b7518418b7d203bab18010000418d560189f8488d0c864889f0,200.000000,1,173.4946,201.3544
haswell,498b7528488b542408498d4c2410488b7c2418,150.000000,1,145.4204,154.6584
haswell,498b75284c3b6e20,98.000000,1,99.4449,98.7312
haswell,498b75304c89f748c783000100000000000048c783080100000000000048c783100100000000000048c78318010000000000004883c01048c783200100000000000048c7832801000000000000488903498d44241048c7458800000000c645900048894580,992.000000,1,492.1182,1081.0538
haswell,498b75484c89f7,50.000000,1,52.6449,48.7902
haswell,498b7560488bbd78ffffff,98.000000,1,97.9605,99.0517
haswell,498b7570b8010000008b0e48d3e0a8b7,197.000000,1,157.5592,207.1093
haswell,498b76104889d04c8d6f504839d04c8d674048893424,148.000000,1,161.3138,150.0085
haswell,498b76104889f74889742468,99.000000,1,101.3285,99.4977
haswell,498b76204889d931d24c89ef,98.000000,1,108.0316,109.4872
haswell,498b76284a8d14d5000000004889c74c895424484889442438,200.000000,1,191.1001,206.9227
haswell,498b76284d8b7e304885f64889742428,98.000000,1,123.3831,113.0159
haswell,498b763041f6464a01,98.000000,1,98.3496,98.4520
